x,y
1000,0.435604865
1258.92541,0.435604865
1584.89319,0.435604865
1995.26231,0.435604865
2511.88643,0.435604865
3162.27766,0.435604865
3981.07171,0.435604865
5011.87234,0.435604865
6309.57344,0.435604865
7943.28235,0.435604865
10000,0.435604865
12589.2541,0.435604865
15848.9319,0.435604865
19952.6231,0.435604865
25118.8643,0.435604865
31622.7766,0.435604865
39810.7171,0.435604865
50118.7234,0.435604865
63095.7344,0.435604865
79432.8235,0.435604865
100000,0.435604865
125892.541,0.435604865
158489.319,0.435604865
199526.231,0.435604865
251188.643,0.435604865
316227.766,0.435604865
398107.171,0.435604865
501187.234,0.435604865
630957.344,0.435604865
794328.235,0.435604865
1000000,0.435604865
1258925.41,0.435604865
1584893.19,0.435604865
1995262.31,0.435604865
2511886.43,0.435604865
3162277.66,0.435604865
3981071.71,0.435604865
5011872.34,0.435604865
6309573.44,0.435604865
7943282.35,0.435604865
10000000,0.435604866
12589254.1,0.435604866
15848931.9,0.435604867
19952623.1,0.435604868
25118864.3,0.435604869
31622776.6,0.435604871
39810717.1,0.435604875
50118723.4,0.435604881
63095734.4,0.43560489
79432823.5,0.435604905
100000000,0.435604929
125892541,0.435604966
158489319,0.435605025
199526231,0.435605119
251188643,0.435605268
316227766,0.435605503
398107171,0.435605876
501187234,0.435606468
630957344,0.435607405
794328235,0.435608891
1000000000,0.435611245
