x,y
0,1.67926887e-11
2e-12,2.70183192e-07
4e-12,2.71069358e-07
8e-12,2.72793422e-07
1.6e-11,2.74495342e-07
3.2e-11,2.79533245e-07
6.4e-11,2.87444818e-07
1.28e-10,3.02920557e-07
2.56e-10,3.31402732e-07
4.56e-10,1.48961399e-06
6.56e-10,4.52395812e-05
8.28e-10,0.00020287632
1e-09,0.000404077973
1.02e-09,0.000403631221
1.06e-09,0.000403631002
1.14e-09,0.000403631221
1.3e-09,0.000403631002
1.5e-09,0.000403631221
1.7e-09,0.000403631002
1.9e-09,0.000403631221
2.1e-09,0.000403631002
2.3e-09,0.000403631221
2.5e-09,0.000403631002
2.7e-09,0.000403631221
2.9e-09,0.000403631002
3.1e-09,0.000403631221
3.3e-09,0.000403631003
3.5e-09,0.000403631221
3.7e-09,0.000403631003
3.9e-09,0.000403631221
4.1e-09,0.000403631003
4.3e-09,0.000403631221
4.5e-09,0.000403631003
4.7e-09,0.000403631221
4.9e-09,0.000403631003
5.1e-09,0.000403631221
5.3e-09,0.000403631003
5.5e-09,0.000403631221
5.7e-09,0.000403631003
5.9e-09,0.000403631221
6.1e-09,0.000403631003
6.3e-09,0.000403631221
6.5e-09,0.000403631003
6.7e-09,0.000403631221
6.9e-09,0.000403631003
7.1e-09,0.000403631221
7.3e-09,0.000403631003
7.5e-09,0.000403631221
7.7e-09,0.000403631003
7.9e-09,0.000403631221
8.1e-09,0.000403631003
8.3e-09,0.000403631221
8.5e-09,0.000403631003
8.7e-09,0.000403631221
8.9e-09,0.000403631003
9.1e-09,0.000403631221
9.3e-09,0.000403631003
9.5e-09,0.000403631221
9.7e-09,0.000403631003
9.9e-09,0.000403631221
1.01e-08,0.000403631003
1.03e-08,0.000403631221
1.05e-08,0.000403631003
1.07e-08,0.000403631221
1.09e-08,0.000403631003
1.11e-08,0.000403631221
1.13e-08,0.000403631003
1.15e-08,0.000403631221
1.17e-08,0.000403631003
1.19e-08,0.000403631221
1.21e-08,0.000403631003
1.23e-08,0.000403631221
1.25e-08,0.000403631003
1.27e-08,0.00040363122
1.29e-08,0.000403631003
1.31e-08,0.00040363122
1.33e-08,0.000403631003
1.35e-08,0.00040363122
1.37e-08,0.000403631003
1.39e-08,0.00040363122
