vg,id_ref
0,9.70702265e-14
0.05,3.84959895e-13
0.1,1.52528539e-12
0.15,6.03528577e-12
0.2,2.38426506e-11
0.25,9.39973761e-11
0.3,3.69456011e-10
0.35,1.44491488e-09
0.4,5.60052382e-09
0.45,2.13458704e-08
0.5,7.88365967e-08
0.55,2.753179e-07
0.6,8.79396526e-07
0.65,2.48593946e-06
0.7,6.08521734e-06
0.75,1.28248089e-05
0.8,2.35462663e-05
0.85,3.85299449e-05
0.9,5.75797475e-05
0.95,8.02483846e-05
1,0.000106027116
1.05,0.000134445522
1.1,0.000165103432
1.15,0.000197670572
1.2,0.000231875917
1.25,0.000267495999
1.3,0.000304344938
1.35,0.00034226659
1.4,0.000381128521
1.45,0.000420817401
1.5,0.000461235476
1.55,0.000502297834
1.6,0.000543930273
1.65,0.000586067604
1.7,0.000628652292
1.75,0.000671633355
1.8,0.000714965449
1.85,0.000758608118
1.9,0.000802525157
1.95,0.000846684076
2,0.000891055648
2.05,0.000935613513
2.1,0.000980333848
2.15,0.00102519507
2.2,0.0010701776
2.25,0.00111526363
2.3,0.00116043692
2.35,0.00120568268
2.4,0.00125098735
2.45,0.00129633854
2.5,0.00134172488
2.55,0.00138713592
2.6,0.00143256206
2.65,0.00147799444
2.7,0.0015234249
2.75,0.00156884589
2.8,0.00161425045
2.85,0.00165963211
2.9,0.00170498489
2.95,0.00175030323
3,0.00179558197
3.05,0.00184081631
3.1,0.00188600177
3.15,0.00193113418
3.2,0.00197620966
3.25,0.00202122456
3.3,0.0020661755
