x,y
0,1.2850122e-07
2e-12,9.1946549e-07
4e-12,9.32189761e-07
8e-12,9.55714813e-07
1.6e-11,1.00452467e-06
3.2e-11,1.14406343e-06
6.4e-11,1.67030473e-06
1.28e-10,5.63609322e-06
2.56e-10,7.87059007e-05
4.56e-10,0.000541804048
6.56e-10,0.00108702326
8.28e-10,0.00154188436
1e-09,0.00198283348
1.02e-09,0.00198166527
1.06e-09,0.00198166382
1.14e-09,0.00198166527
1.3e-09,0.00198166382
1.5e-09,0.00198166527
1.7e-09,0.00198166382
1.9e-09,0.00198166527
2.1e-09,0.00198166382
2.3e-09,0.00198166527
2.5e-09,0.00198166382
2.7e-09,0.00198166527
2.9e-09,0.00198166382
3.1e-09,0.00198166526
3.3e-09,0.00198166382
3.5e-09,0.00198166526
3.7e-09,0.00198166382
3.9e-09,0.00198166526
4.1e-09,0.00198166382
4.3e-09,0.00198166526
4.5e-09,0.00198166382
4.7e-09,0.00198166526
4.9e-09,0.00198166382
5.1e-09,0.00198166526
5.3e-09,0.00198166382
5.5e-09,0.00198166526
5.7e-09,0.00198166382
5.9e-09,0.00198166526
6.1e-09,0.00198166382
6.3e-09,0.00198166526
6.5e-09,0.00198166382
6.7e-09,0.00198166526
6.9e-09,0.00198166383
7.1e-09,0.00198166526
7.3e-09,0.00198166383
7.5e-09,0.00198166526
7.7e-09,0.00198166383
7.9e-09,0.00198166526
8.1e-09,0.00198166383
8.3e-09,0.00198166526
8.5e-09,0.00198166383
8.7e-09,0.00198166526
8.9e-09,0.00198166383
9.1e-09,0.00198166526
9.3e-09,0.00198166383
9.5e-09,0.00198166526
9.7e-09,0.00198166383
9.9e-09,0.00198166526
1.01e-08,0.00198166383
1.03e-08,0.00198166526
1.05e-08,0.00198166383
1.07e-08,0.00198166526
1.09e-08,0.00198166383
1.11e-08,0.00198166526
1.13e-08,0.00198166383
1.15e-08,0.00198166526
1.17e-08,0.00198166383
1.19e-08,0.00198166526
1.21e-08,0.00198166383
1.23e-08,0.00198166526
1.25e-08,0.00198166383
1.27e-08,0.00198166526
1.29e-08,0.00198166383
1.31e-08,0.00198166526
1.33e-08,0.00198166383
1.35e-08,0.00198166526
1.37e-08,0.00198166383
1.39e-08,0.00198166526
1.41e-08,0.00198166383
1.43e-08,0.00198166526
1.45e-08,0.00198166383
1.47e-08,0.00198166525
1.49e-08,0.00198166383
1.51e-08,0.00198166525
1.53e-08,0.00198166383
1.55e-08,0.00198166525
1.57e-08,0.00198166383
1.59e-08,0.00198166525
1.61e-08,0.00198166383
1.63e-08,0.00198166525
1.65e-08,0.00198166383
1.67e-08,0.00198166525
1.69e-08,0.00198166383
1.71e-08,0.00198166525
1.73e-08,0.00198166383
1.75e-08,0.00198166525
1.77e-08,0.00198166383
1.79e-08,0.00198166525
1.81e-08,0.00198166383
1.83e-08,0.00198166525
1.85e-08,0.00198166384
1.87e-08,0.00198166525
1.89e-08,0.00198166384
1.91e-08,0.00198166525
1.93e-08,0.00198166384
1.95e-08,0.00198166525
1.97e-08,0.00198166384
1.99e-08,0.00198166525
2.01e-08,0.00198166384
2.03e-08,0.00198166525
2.05e-08,0.00198166384
2.07e-08,0.00198166525
2.09e-08,0.00198166384
2.11e-08,0.00198166525
2.13e-08,0.00198166384
2.15e-08,0.00198166525
2.17e-08,0.00198166384
2.19e-08,0.00198166525
2.21e-08,0.00198166384
2.23e-08,0.00198166525
2.25e-08,0.00198166384
2.27e-08,0.00198166525
2.29e-08,0.00198166384
2.31e-08,0.00198166525
2.33e-08,0.00198166384
2.35e-08,0.00198166525
2.37e-08,0.00198166384
2.39e-08,0.00198166525
2.41e-08,0.00198166384
2.43e-08,0.00198166525
2.45e-08,0.00198166384
2.47e-08,0.00198166525
2.49e-08,0.00198166384
2.51e-08,0.00198166525
2.53e-08,0.00198166384
2.55e-08,0.00198166525
2.57e-08,0.00198166384
2.59e-08,0.00198166524
2.61e-08,0.00198166384
2.63e-08,0.00198166524
2.65e-08,0.00198166384
2.67e-08,0.00198166524
2.69e-08,0.00198166384
2.71e-08,0.00198166524
2.73e-08,0.00198166384
2.75e-08,0.00198166524
2.77e-08,0.00198166384
2.79e-08,0.00198166524
2.81e-08,0.00198166384
2.83e-08,0.00198166524
2.85e-08,0.00198166384
2.87e-08,0.00198166524
2.89e-08,0.00198166384
2.91e-08,0.00198166524
2.93e-08,0.00198166384
2.95e-08,0.00198166524
2.97e-08,0.00198166384
2.99e-08,0.00198166524
3.01e-08,0.00198166385
3.03e-08,0.00198166524
3.05e-08,0.00198166385
3.07e-08,0.00198166524
3.09e-08,0.00198166385
3.11e-08,0.00198166524
3.13e-08,0.00198166385
3.15e-08,0.00198166524
3.17e-08,0.00198166385
3.19e-08,0.00198166524
3.21e-08,0.00198166385
3.23e-08,0.00198166524
3.25e-08,0.00198166385
3.27e-08,0.00198166524
3.29e-08,0.00198166385
3.31e-08,0.00198166524
3.33e-08,0.00198166385
3.35e-08,0.00198166524
3.37e-08,0.00198166385
3.39e-08,0.00198166524
3.41e-08,0.00198166385
3.43e-08,0.00198166524
3.45e-08,0.00198166385
3.47e-08,0.00198166524
3.49e-08,0.00198166385
3.51e-08,0.00198166524
3.53e-08,0.00198166385
3.55e-08,0.00198166524
3.57e-08,0.00198166385
3.59e-08,0.00198166524
3.61e-08,0.00198166385
3.63e-08,0.00198166524
3.65e-08,0.00198166385
3.67e-08,0.00198166524
3.69e-08,0.00198166385
3.71e-08,0.00198166524
3.73e-08,0.00198166385
3.75e-08,0.00198166524
3.77e-08,0.00198166385
3.79e-08,0.00198166523
3.81e-08,0.00198166385
3.83e-08,0.00198166523
3.85e-08,0.00198166385
3.87e-08,0.00198166523
3.89e-08,0.00198166385
3.91e-08,0.00198166523
3.93e-08,0.00198166385
3.95e-08,0.00198166523
3.97e-08,0.00198166385
3.99e-08,0.00198166523
4.01e-08,0.00198166385
4.03e-08,0.00198166523
4.05e-08,0.00198166385
4.07e-08,0.00198166523
4.09e-08,0.00198166385
4.11e-08,0.00198166523
4.13e-08,0.00198166385
4.15e-08,0.00198166523
4.17e-08,0.00198166386
4.19e-08,0.00198166523
4.21e-08,0.00198166386
4.23e-08,0.00198166523
4.25e-08,0.00198166386
4.27e-08,0.00198166523
4.29e-08,0.00198166386
