vg,id_ref
0.0,7.12204126e-11
0.2,3.14684257e-08
0.4,4.97222736e-06
0.6,7.28155964e-05
0.8,0.000166094619
1.0,0.000237057192
1.2,0.000289061125
1.4,0.000326976551
1.6,0.000354435414
1.8,0.000374075839
