x,y
0,2.94987021e-13
2e-12,1.40911706e-06
4e-12,1.39890313e-06
8e-12,1.40344232e-06
1.6e-11,1.41027819e-06
3.2e-11,1.42922047e-06
6.4e-11,1.47681387e-06
1.28e-10,1.65156014e-06
2.56e-10,2.6307503e-06
4.56e-10,4.88011371e-05
6.56e-10,0.00035220794
8.28e-10,0.000712093261
1e-09,0.00108705739
1.02e-09,0.00108216922
1.06e-09,0.0010821729
1.14e-09,0.00108216924
1.3e-09,0.0010821729
1.5e-09,0.00108216924
1.7e-09,0.00108217289
1.9e-09,0.00108216924
2.1e-09,0.00108217289
2.3e-09,0.00108216924
2.5e-09,0.00108217289
2.7e-09,0.00108216925
2.9e-09,0.00108217288
3.1e-09,0.00108216925
3.3e-09,0.00108217288
3.5e-09,0.00108216925
3.7e-09,0.00108217288
3.9e-09,0.00108216926
4.1e-09,0.00108217287
4.3e-09,0.00108216926
4.5e-09,0.00108217287
4.7e-09,0.00108216926
4.9e-09,0.00108217287
5.1e-09,0.00108216927
5.3e-09,0.00108217286
5.5e-09,0.00108216927
5.7e-09,0.00108217286
5.9e-09,0.00108216927
6.1e-09,0.00108217286
6.3e-09,0.00108216928
6.5e-09,0.00108217285
6.7e-09,0.00108216928
6.9e-09,0.00108217285
7.1e-09,0.00108216928
7.3e-09,0.00108217285
7.5e-09,0.00108216929
7.7e-09,0.00108217284
7.9e-09,0.00108216929
8.1e-09,0.00108217284
8.3e-09,0.00108216929
8.5e-09,0.00108217284
8.7e-09,0.0010821693
8.9e-09,0.00108217283
9.1e-09,0.0010821693
9.3e-09,0.00108217283
9.5e-09,0.0010821693
9.7e-09,0.00108217283
9.9e-09,0.00108216931
1.01e-08,0.00108217282
1.03e-08,0.00108216931
1.05e-08,0.00108217282
1.07e-08,0.00108216931
1.09e-08,0.00108217282
1.11e-08,0.00108216932
1.13e-08,0.00108217281
1.15e-08,0.00108216932
1.17e-08,0.00108217281
1.19e-08,0.00108216932
1.21e-08,0.00108217281
1.23e-08,0.00108216933
1.25e-08,0.00108217281
1.27e-08,0.00108216933
1.29e-08,0.0010821728
1.31e-08,0.00108216933
1.33e-08,0.0010821728
1.35e-08,0.00108216933
1.37e-08,0.0010821728
1.39e-08,0.00108216934
1.41e-08,0.00108217279
1.43e-08,0.00108216934
1.45e-08,0.00108217279
1.47e-08,0.00108216934
1.49e-08,0.00108217279
1.51e-08,0.00108216935
1.53e-08,0.00108217278
1.55e-08,0.00108216935
1.57e-08,0.00108217278
1.59e-08,0.00108216935
1.61e-08,0.00108217278
1.63e-08,0.00108216936
1.65e-08,0.00108217277
1.67e-08,0.00108216936
1.69e-08,0.00108217277
1.71e-08,0.00108216936
1.73e-08,0.00108217277
1.75e-08,0.00108216937
1.77e-08,0.00108217276
1.79e-08,0.00108216937
1.81e-08,0.00108217276
1.83e-08,0.00108216937
1.85e-08,0.00108217276
1.87e-08,0.00108216938
1.89e-08,0.00108217276
1.91e-08,0.00108216938
1.93e-08,0.00108217275
1.95e-08,0.00108216938
1.97e-08,0.00108217275
1.99e-08,0.00108216938
2.01e-08,0.00108217275
2.03e-08,0.00108216939
2.05e-08,0.00108217274
2.07e-08,0.00108216939
2.09e-08,0.00108217274
2.11e-08,0.00108216939
2.13e-08,0.00108217274
2.15e-08,0.0010821694
2.17e-08,0.00108217273
2.19e-08,0.0010821694
2.21e-08,0.00108217273
2.23e-08,0.0010821694
2.25e-08,0.00108217273
2.27e-08,0.00108216941
2.29e-08,0.00108217273
2.31e-08,0.00108216941
2.33e-08,0.00108217272
2.35e-08,0.00108216941
2.37e-08,0.00108217272
2.39e-08,0.00108216941
2.41e-08,0.00108217272
2.43e-08,0.00108216942
2.45e-08,0.00108217271
2.47e-08,0.00108216942
