vg,id_ref
0.0,2.72607683e-12
0.05,1.0247754e-11
0.1,3.85005797e-11
0.15,1.4448597e-10
0.2,5.41093203e-10
0.25,2.01835215e-09
0.3,7.47327698e-09
0.35,2.73006876e-08
0.4,9.7413445e-08
0.45,3.34620792e-07
0.5,1.08875547e-06
0.55,3.31197093e-06
0.6,9.26698033e-06
0.65,2.29725655e-05
0.7,4.84255124e-05
0.75,8.63462337e-05
0.8,0.00013398976
0.85,0.00018772347
0.9,0.000244775239
0.95,0.000303451279
