x,y
0,1.67926887e-11
0.05,6.30757684e-11
0.1,2.36612521e-10
0.15,8.85394383e-10
0.2,3.29767909e-09
0.25,1.21762301e-08
0.3,4.42587439e-08
0.35,1.56578229e-07
0.4,5.30705466e-07
0.45,1.69461932e-06
0.5,5.02676755e-06
0.55,1.35561206e-05
0.6,3.18990081e-05
0.65,6.34386029e-05
0.7,0.000107432751
0.75,0.000160240102
0.8,0.000218191664
0.85,0.000278847736
0.9,0.00034088018
0.95,0.000403631112
