vg,id_ref
0,3.41509098e-11
0.05,1.28550969e-10
0.1,4.82960533e-10
0.15,1.80786065e-09
0.2,6.7213284e-09
0.25,2.46779724e-08
0.3,8.86262721e-08
0.35,3.06885148e-07
0.4,1.00702244e-06
0.45,3.08532744e-06
0.5,8.70456797e-06
0.55,2.19560701e-05
0.6,4.75750705e-05
0.65,8.73943042e-05
0.7,0.000139133199
0.75,0.000198846353
0.8,0.000263234145
0.85,0.000330220911
0.9,0.000398658964
0.95,0.000467937321
1,0.000537720558
